timestamp,open,high,low,close,volume
1669818600,141.39500427246094,142.3699951171875,140.5500030517578,141.5,14716115.0
1669822200,141.50999450683594,141.91000366210938,140.99000549316406,141.7899932861328,7634251.0
1669825800,141.7899932861328,142.01499938964844,140.75,140.9199981689453,5848332.0
1669829400,140.91000366210938,141.72000122070312,140.67999267578125,141.55999755859375,5078997.0
1669833000,141.55499267578125,146.52999877929688,141.1300048828125,146.29429626464844,19177034.0
1669836600,146.28759765625,147.10000610351562,145.64500427246094,147.0800018310547,12567179.0
1669840200,147.0749969482422,148.02999877929688,147.0500030517578,148.02999877929688,14139009.0
1669905000,147.5,149.1300048828125,146.6999969482422,146.77999877929688,18141842.0
1669908600,146.77999877929688,148.25999450683594,146.6199951171875,147.8300018310547,11407973.0
1669912200,147.8249969482422,148.10519409179688,147.10000610351562,147.5449981689453,6496874.0
1669915800,147.5500030517578,148.31500244140625,147.5399932861328,147.91879272460938,5733469.0
1669919400,147.91000366210938,148.63999938964844,147.86000061035156,148.55999755859375,5992982.0
1669923000,148.55059814453125,148.97000122070312,148.27999877929688,148.33999633789062,6779301.0
1669926600,148.33999633789062,149.0,148.30999755859375,148.32000732421875,6896796.0
1669991400,145.9600067138672,146.89999389648438,145.64999389648438,146.22999572753906,14383952.0
1669995000,146.2299041748047,146.66000366210938,145.8800048828125,146.4600067138672,8250888.0
1669998600,146.46499633789062,146.97999572753906,146.3800048828125,146.4499053955078,7321868.0
1670002200,146.44619750976562,146.5500030517578,146.0500030517578,146.41000366210938,3666983.0
1670005800,146.41250610351562,146.60000610351562,146.08999633789062,146.28500366210938,3547440.0
1670009400,146.2884063720703,148.0,146.14999389648438,147.4407958984375,8900675.0
1670013000,147.44500732421875,147.94000244140625,146.9748992919922,147.8000030517578,7118414.0
1670250600,147.77000427246094,150.91990661621094,147.5,148.48080444335938,22202031.0
1670254200,148.47999572753906,148.75,146.82000732421875,146.8800048828125,9532365.0
1670257800,146.88009643554688,147.27999877929688,146.3699951171875,147.19000244140625,6139154.0
1670261400,147.17979431152344,147.27999877929688,146.53500366210938,146.69000244140625,4718828.0
1670265000,146.69000244140625,146.89999389648438,145.99000549316406,146.10000610351562,5656046.0
1670268600,146.11000061035156,146.2100067138672,145.77000427246094,145.86090087890625,5808604.0
1670272200,145.8603973388672,146.8000030517578,145.85000610351562,146.60000610351562,6394946.0
1670337000,147.0749969482422,147.3000030517578,144.32000732421875,144.5500030517578,12427462.0
1670340600,144.5500030517578,144.8300018310547,143.55999755859375,144.74000549316406,8212265.0
1670344200,144.73500061035156,145.01499938964844,144.02000427246094,144.30999755859375,5763882.0
1670347800,144.3000030517578,144.44000244140625,143.47999572753906,143.8195037841797,5675536.0
1670351400,143.82000732421875,143.96499633789062,142.30999755859375,142.30999755859375,7334245.0
1670355000,142.30799865722656,142.91000366210938,141.9199981689453,142.08999633789062,8177007.0
1670358600,142.09080505371094,143.00999450683594,142.05999755859375,142.9199981689453,7803588.0
1670423400,142.19000244140625,143.3699951171875,140.5800018310547,141.88999938964844,18684320.0
1670427000,141.88999938964844,142.22999572753906,140.6199951171875,140.6699981689453,8958658.0
1670430600,140.6750030517578,141.35890197753906,140.60000610351562,140.8061065673828,6158470.0
1670434200,140.8000030517578,141.42999267578125,140.69000244140625,141.35899353027344,5228188.0
1670437800,141.35000610351562,141.39999389648438,140.6300048828125,141.14999389648438,5040035.0
1670441400,141.14500427246094,141.4499969482422,140.0,140.19520568847656,8382181.0
1670445000,140.19000244140625,141.14999389648438,140.17999267578125,140.94000244140625,7189694.0
1670509800,142.36000061035156,143.36000061035156,141.10000610351562,143.14999389648438,13831865.0
1670513400,143.15499877929688,143.52000427246094,142.14999389648438,142.69500732421875,8313935.0
1670517000,142.69000244140625,143.0800018310547,142.0399932861328,142.11000061035156,5690285.0
1670520600,142.10000610351562,142.77000427246094,141.8800048828125,142.75999450683594,4334773.0
1670524200,142.76499938964844,143.27000427246094,141.5500030517578,142.01499938964844,8113963.0
1670527800,142.01499938964844,142.94000244140625,141.82000732421875,142.85009765625,6529086.0
1670531400,142.85499572753906,142.99989318847656,142.07000732421875,142.6699981689453,5720964.0
1670596200,142.33999633789062,142.5500030517578,140.89999389648438,142.41940307617188,13763092.0
1670599800,142.42990112304688,144.64999389648438,142.3800048828125,144.58200073242188,11598826.0
1670603400,144.5800018310547,145.57000732421875,144.2200927734375,144.8300018310547,9177286.0
1670607000,144.8300018310547,145.0800018310547,143.83999633789062,144.11000061035156,6302164.0
1670610600,144.11659240722656,144.47000122070312,143.75,144.21499633789062,5222620.0
1670614200,144.22000122070312,144.2667999267578,143.58999633789062,143.60000610351562,5759594.0
1670617800,143.595703125,143.72999572753906,142.07000732421875,142.19000244140625,8286193.0
1670855400,142.75,142.8800048828125,141.63999938964844,142.125,12413959.0
1670859000,142.125,142.47000122070312,141.05999755859375,142.1300048828125,9867207.0
1670862600,142.13999938964844,142.27999877929688,141.8000030517578,142.0399932861328,5238796.0
1670866200,142.02999877929688,142.69000244140625,141.9499969482422,142.36500549316406,5214483.0
1670869800,142.36000061035156,142.88499450683594,142.22000122070312,142.65499877929688,5334032.0
1670873400,142.65960693359375,144.14999389648438,142.57000732421875,143.9123992919922,9056679.0
1670877000,143.9199981689453,144.5,143.66000366210938,144.4949951171875,9819817.0
1670941800,149.5,149.9691925048828,147.94000244140625,148.08999633789062,23245776.0
1670945400,148.08009338378906,148.34959411621094,146.91000366210938,147.55999755859375,11839138.0
1670949000,147.56500244140625,148.1082000732422,144.61000061035156,144.8000030517578,12016715.0
1670952600,144.7949981689453,145.6300048828125,144.24000549316406,145.5449981689453,8694450.0
1670956200,145.5399932861328,145.77000427246094,144.27999877929688,145.10000610351562,8659301.0
1670959800,145.08999633789062,146.13999938964844,144.32000732421875,145.41000366210938,9450143.0
1670963400,145.39999389648438,145.97000122070312,145.1300048828125,145.47000122070312,6959153.0
1671028200,145.35000610351562,146.65499877929688,145.07000732421875,146.0,9784672.0
1671031800,146.00999450683594,146.38499450683594,145.5800018310547,146.0749969482422,8606074.0
1671035400,146.07000732421875,146.22999572753906,145.42010498046875,145.5,4660299.0
1671039000,145.50140380859375,145.83999633789062,145.25950622558594,145.8000030517578,5065634.0
1671042600,145.8000030517578,146.6300048828125,142.63999938964844,143.10000610351562,14547436.0
1671046200,143.1199951171875,145.0800018310547,141.16000366210938,142.60980224609375,19187303.0
1671049800,142.58999633789062,143.83929443359375,142.19000244140625,143.22000122070312,8986997.0
1671114600,141.5,141.6699981689453,138.49000549316406,138.87010192871094,19310473.0
1671118200,138.8699951171875,139.3800048828125,137.94000244140625,138.2490997314453,12784988.0
1671121800,138.25,138.39999389648438,137.7100067138672,137.89999389648438,8186495.0
1671125400,137.88999938964844,138.17999267578125,136.67999267578125,136.96499633789062,8902524.0
1671129000,136.9600067138672,137.22000122070312,136.19000244140625,136.38999938964844,8979255.0
1671132600,136.39999389648438,137.25,136.3800048828125,137.125,11916866.0
1671136200,137.12989807128906,137.14500427246094,136.02499389648438,136.44000244140625,11862602.0
1671201000,136.375,137.64999389648438,134.8430938720703,135.05999755859375,33746412.0
1671204600,135.07000732421875,135.37399291992188,134.4199981689453,134.63999938964844,10071464.0
1671208200,134.63999938964844,135.17999267578125,134.36000061035156,134.8699951171875,7525742.0
1671211800,134.8800048828125,135.33990478515625,133.94000244140625,134.01280212402344,7947354.0
1671215400,134.01499938964844,134.47999572753906,133.94500732421875,134.0050048828125,8501690.0
1671219000,134.0050048828125,134.99000549316406,133.72999572753906,134.8780975341797,9495252.0
1671222600,134.8800048828125,135.4499969482422,134.4499969482422,134.52000427246094,13605365.0
1671460200,134.64500427246094,134.75,132.3300018310547,132.6300048828125,15427791.0
1671463800,132.6199951171875,132.639892578125,131.45489501953125,132.02499389648438,11396429.0
1671467400,132.02000427246094,133.0,131.74000549316406,132.6488037109375,7998924.0
1671471000,132.64889526367188,133.25,132.50999450683594,132.64529418945312,6476131.0
1671474600,132.63999938964844,132.69000244140625,132.00999450683594,132.02999877929688,6082332.0
1671478200,132.03500366210938,132.69000244140625,131.45010375976562,131.4600067138672,9367738.0
1671481800,131.45750427246094,132.60000610351562,131.32000732421875,132.35000610351562,9993054.0
1671546600,131.38999938964844,133.02000427246094,129.88999938964844,132.85000610351562,23901135.0
1671550200,132.85800170898438,133.25,130.84500122070312,131.0117950439453,10612513.0
1671553800,131.02000427246094,132.72000122070312,131.0,132.3800048828125,8507975.0
1671557400,132.38999938964844,132.67999267578125,131.77000427246094,132.2899932861328,6477134.0
1671561000,132.28500366210938,132.75999450683594,131.75999450683594,131.92999267578125,7456843.0
1671564600,131.92999267578125,132.14999389648438,131.52000427246094,132.10000610351562,6339925.0
1671568200,132.10130310058594,132.44000244140625,131.97000122070312,132.2899932861328,6062410.0
1671633000,133.65130615234375,135.0753936767578,133.10000610351562,134.88999938964844,17128912.0
1671636600,134.88999938964844,136.80999755859375,134.77999877929688,135.9409942626953,15051048.0
1671640200,135.94500732421875,136.16000366210938,135.0800018310547,135.16200256347656,10308001.0
1671643800,135.16000366210938,136.1699981689453,135.14999389648438,135.19000244140625,8044729.0
1671647400,135.19000244140625,136.11990356445312,135.16009521484375,135.4949951171875,7042077.0
1671651000,135.49000549316406,135.7899932861328,135.11000061035156,135.35000610351562,6292729.0
1671654600,135.36000061035156,135.77000427246094,135.00999450683594,135.5,7363103.0
1671719400,134.3520050048828,134.55999755859375,131.86000061035156,131.9199981689453,16648390.0
1671723000,131.9199981689453,132.00999450683594,131.13499450683594,131.6199951171875,9910027.0
1671726600,131.6300048828125,131.77499389648438,130.6999969482422,130.7899932861328,8015633.0
1671730200,130.77000427246094,131.08999633789062,130.35000610351562,130.4788055419922,6433999.0
1671733800,130.4600067138672,131.35000610351562,130.3000030517578,131.25,7280922.0
1671737400,131.25,132.1999969482422,131.00999450683594,132.11000061035156,9688776.0
1671741000,132.11500549316406,132.36000061035156,131.36500549316406,132.22999572753906,9707827.0
1671805800,130.9199981689453,131.76890563964844,129.63999938964844,131.38999938964844,19807195.0
1671809400,131.39500427246094,132.4149932861328,130.2530975341797,131.0084991455078,10916782.0
1671813000,131.00999450683594,131.72999572753906,130.72999572753906,131.4886932373047,6436819.0
1671816600,131.48500061035156,131.75999450683594,130.860107421875,131.30999755859375,5212133.0
1671820200,131.32000732421875,131.5,130.80999755859375,131.23500061035156,4829374.0
1671823800,131.25,131.99899291992188,131.22999572753906,131.4199981689453,6357574.0
1671827400,131.4199981689453,131.89999389648438,131.1999969482422,131.86000061035156,5771418.0
1672151400,131.3800048828125,131.41000366210938,128.72000122070312,130.1652069091797,19654999.0
1672155000,130.16000366210938,130.38999938964844,129.17999267578125,129.72569274902344,10795118.0
1672158600,129.72000122070312,130.5299072265625,129.50999450683594,129.92999267578125,7518424.0
1672162200,129.9250030517578,130.3699951171875,129.67999267578125,130.0050048828125,5515019.0
1672165800,129.9949951171875,130.16000366210938,129.6199951171875,129.92990112304688,6673932.0
1672169400,129.92030334472656,130.41000366210938,129.8800048828125,130.25999450683594,6153779.0
1672173000,130.27000427246094,130.58999633789062,129.94000244140625,130.02999877929688,5793716.0
1672237800,129.6699981689453,131.02749633789062,129.22000122070312,129.65499877929688,14651701.0
1672241400,129.63999938964844,129.96499633789062,127.30000305175781,127.61000061035156,14643306.0
1672245000,127.62000274658203,127.87999725341797,126.41000366210938,126.79000091552734,13086075.0
1672248600,126.80999755859375,128.38999938964844,126.79000091552734,127.43699645996094,10109451.0
1672252200,127.43000030517578,127.44000244140625,126.83999633789062,127.03820037841797,6644687.0
1672255800,127.04000091552734,127.5,125.91999816894531,126.19000244140625,10496016.0
1672259400,126.18499755859375,126.2699966430664,125.87000274658203,126.05000305175781,8962152.0
1672324200,127.98999786376953,129.77000427246094,127.7300033569336,129.38999938964844,23509750.0
1672327800,129.38999938964844,130.05999755859375,129.1300048828125,129.85000610351562,10890066.0
1672331400,129.86000061035156,130.4813995361328,129.7899932861328,129.99830627441406,8760543.0
1672335000,129.99240112304688,130.09829711914062,129.3249969482422,129.52000427246094,6897882.0
1672338600,129.52000427246094,130.24000549316406,129.40499877929688,130.0,6114981.0
1672342200,130.0019989013672,130.10000610351562,129.6999969482422,129.9499969482422,6437197.0
1672345800,129.9499969482422,130.22000122070312,129.55999755859375,129.60000610351562,6308537.0
1672410600,128.41000366210938,128.69000244140625,127.43000030517578,128.4250030517578,15927353.0
1672414200,128.4250030517578,129.25,128.0800018310547,128.30999755859375,10929791.0
1672417800,128.32000732421875,129.0800018310547,128.2100067138672,128.81500244140625,7048763.0
1672421400,128.81500244140625,129.02999877929688,128.02000427246094,128.3300018310547,5931448.0
